,number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,closed_code,resolved_by,resolved_at,closed_at,resolution_time,categoria_num
75252,INC0017821,Closed,False,0,0,3,True,Caller 5025,Opened by  17,11/4/2016 17:04,908,16/4/2016 18:07,Phone,Location 51,Category 44,Subcategory 59,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,False,True,Do Not Notify,code 7,Resolved by 159,11/4/2016 17:20,16/4/2016 18:07,0.26666666666666666,44.0
75256,INC0017822,Closed,False,0,0,3,True,Caller 1631,Opened by  17,11/4/2016 17:10,908,17/4/2016 17:07,Phone,Location 204,Category 34,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,True,Do Not Notify,code 6,Resolved by 126,12/4/2016 16:45,17/4/2016 17:07,23.583333333333332,34.0
75259,INC0017823,Closed,False,0,0,2,True,Caller 2621,Opened by  108,11/4/2016 17:14,908,16/4/2016 18:07,Phone,Location 108,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,True,Do Not Notify,code 6,Resolved by 52,11/4/2016 17:27,16/4/2016 18:07,0.21666666666666667,42.0
75263,INC0017824,Closed,False,0,0,3,True,Caller 4488,Opened by  500,11/4/2016 17:18,908,18/4/2016 11:07,Phone,Location 204,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 184,False,True,Do Not Notify,code 6,Resolved by 167,13/4/2016 10:42,18/4/2016 11:07,41.4,9.0
75267,INC0017825,Closed,False,0,0,3,True,Caller 5106,Opened by  17,11/4/2016 17:22,908,17/4/2016 09:07,Phone,Location 93,Category 44,Subcategory 64,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,False,True,Do Not Notify,code 6,Resolved by 159,12/4/2016 08:18,17/4/2016 09:07,14.933333333333334,44.0
75279,INC0017826,Closed,False,5,0,17,False,Caller 1173,Opened by  55,11/4/2016 17:22,908,8/5/2016 10:07,Phone,Location 136,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,True,Do Not Notify,code 6,Resolved by 30,3/5/2016 09:13,8/5/2016 10:07,519.85,26.0
75287,INC0017828,Closed,False,0,0,7,True,Caller 2421,Opened by  17,11/4/2016 17:26,908,17/4/2016 17:07,Phone,Location 161,Category 57,Subcategory 185,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,False,True,Do Not Notify,code 9,Resolved by 231,12/4/2016 16:46,17/4/2016 17:07,23.333333333333332,57.0
75290,INC0017829,Closed,False,0,0,2,True,Caller 2429,Opened by  17,11/4/2016 17:28,908,16/4/2016 18:07,Phone,Location 46,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 6,Resolved by 11,11/4/2016 17:34,16/4/2016 18:07,0.1,42.0
75296,INC0017831,Closed,False,0,0,3,True,Caller 1237,Opened by  58,11/4/2016 17:32,908,16/4/2016 19:07,Phone,Location 108,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 30,False,True,Do Not Notify,code 6,Resolved by 29,11/4/2016 18:19,16/4/2016 19:07,0.7833333333333333,20.0
75313,INC0017832,Closed,False,2,0,17,True,Caller 5266,Opened by  386,11/4/2016 17:42,908,20/4/2016 10:07,Phone,Location 204,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,True,Do Not Notify,code 6,Resolved by 126,15/4/2016 09:17,20/4/2016 10:07,87.58333333333333,26.0
75317,INC0017833,Closed,False,1,0,4,True,Caller 5106,Opened by  17,11/4/2016 17:46,16,18/4/2016 16:10,Phone,Location 93,Category 46,Subcategory 88,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 182,False,True,Do Not Notify,code 1,Resolved by 165,13/4/2016 17:47,18/4/2016 16:10,48.016666666666666,46.0
75322,INC0017834,Closed,False,1,0,4,True,Caller 561,Opened by  124,11/4/2016 17:51,908,17/4/2016 18:07,Phone,Location 39,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,code 6,Resolved by 62,12/4/2016 18:05,17/4/2016 18:07,24.233333333333334,26.0
75329,INC0017836,Closed,False,0,0,6,True,Caller 3946,Opened by  17,11/4/2016 18:00,908,17/4/2016 15:07,Phone,Location 8,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 44,False,True,Do Not Notify,code 6,Resolved by 41,12/4/2016 14:28,17/4/2016 15:07,20.466666666666665,9.0
75333,INC0017837,Closed,False,0,0,3,True,Caller 2621,Opened by  17,11/4/2016 18:01,908,16/4/2016 19:07,Phone,Location 108,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 6,Resolved by 11,11/4/2016 18:10,16/4/2016 19:07,0.15,42.0
75336,INC0017838,Closed,False,0,0,6,False,Caller 4166,Opened by  403,11/4/2016 18:01,908,1/5/2016 08:07,Phone,Location 51,Category 46,Subcategory 220,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 193,False,True,Do Not Notify,code 6,Resolved by 158,26/4/2016 07:15,1/5/2016 08:07,349.23333333333335,46.0
75340,INC0017839,Closed,False,1,0,3,True,Caller 3946,Opened by  17,11/4/2016 18:05,908,17/4/2016 12:07,Phone,Location 8,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,code 6,Resolved by 177,12/4/2016 11:37,17/4/2016 12:07,17.533333333333335,42.0
75343,INC0017840,Closed,False,0,0,6,False,Caller 4166,Opened by  403,11/4/2016 18:05,908,30/4/2016 17:07,Phone,Location 51,Category 46,Subcategory 220,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 193,False,True,Do Not Notify,code 6,Resolved by 158,25/4/2016 16:28,30/4/2016 17:07,334.3833333333333,46.0
75347,INC0017842,Closed,False,1,0,3,True,Caller 2988,Opened by  17,11/4/2016 18:11,908,16/4/2016 20:07,Phone,Location 161,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,,Resolver 13,False,True,Do Not Notify,code 6,Resolved by 11,11/4/2016 19:27,16/4/2016 20:07,1.2666666666666666,26.0
75352,INC0017843,Closed,False,0,0,4,True,Caller 5256,Opened by  47,11/4/2016 18:13,908,17/4/2016 10:07,Phone,Location 93,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,code 6,Resolved by 62,12/4/2016 09:20,17/4/2016 10:07,15.116666666666667,53.0
75358,INC0017845,Closed,False,0,0,3,True,Caller 1102,Opened by  17,11/4/2016 18:20,908,17/4/2016 10:07,Phone,Location 143,Category 53,Subcategory 80,2 - Medium,2 - Medium,3 - Moderate,Group 19,Resolver 65,False,True,Do Not Notify,code 6,Resolved by 58,12/4/2016 09:27,17/4/2016 10:07,15.116666666666667,53.0
75361,INC0017846,Closed,False,0,0,2,True,Caller 630,Opened by  58,11/4/2016 18:21,908,16/4/2016 19:07,Phone,Location 247,Category 37,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 30,False,True,Do Not Notify,code 6,Resolved by 29,11/4/2016 18:55,16/4/2016 19:07,0.5666666666666667,37.0
75366,INC0017848,Closed,False,0,0,4,True,Caller 3685,Opened by  354,11/4/2016 18:39,908,18/4/2016 11:07,Phone,Location 143,Category 53,Subcategory 174,3 - Low,2 - Medium,4 - Low,Group 28,Resolver 78,False,True,Do Not Notify,code 6,Resolved by 71,13/4/2016 10:45,18/4/2016 11:07,40.1,53.0
75369,INC0017849,Closed,False,0,0,2,True,Caller 2634,Opened by  17,11/4/2016 18:59,908,16/4/2016 20:07,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 6,Resolved by 11,11/4/2016 19:10,16/4/2016 20:07,0.18333333333333332,42.0
75374,INC0017850,Closed,False,0,0,4,True,Caller 4395,Opened by  62,11/4/2016 19:29,908,18/4/2016 12:07,Phone,Location 93,Category 46,Subcategory 243,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 234,False,True,Do Not Notify,code 7,Resolved by 213,13/4/2016 12:04,18/4/2016 12:07,40.583333333333336,46.0
75382,INC0017853,Closed,False,0,0,7,True,Caller 916,Opened by  305,11/4/2016 19:50,908,20/4/2016 15:07,Phone,Location 93,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,Resolver 17,False,True,Do Not Notify,code 7,Resolved by 15,15/4/2016 14:25,20/4/2016 15:07,90.58333333333333,53.0
75388,INC0017860,Closed,False,0,0,5,False,Caller 3933,Opened by  305,11/4/2016 22:57,908,17/4/2016 00:07,Phone,Location 143,Category 46,Subcategory 174,1 - High,2 - Medium,2 - High,Group 55,Resolver 214,False,True,Do Not Notify,code 9,Resolved by 195,11/4/2016 23:38,17/4/2016 00:07,0.6833333333333333,46.0
75392,INC0017861,Closed,False,0,0,3,True,Caller 809,Opened by  305,11/4/2016 23:07,908,17/4/2016 11:07,Phone,Location 128,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,code 6,Resolved by 15,12/4/2016 10:45,17/4/2016 11:07,11.633333333333333,32.0
75396,INC0017863,Closed,False,0,0,3,True,Caller 1217,Opened by  463,11/4/2016 23:45,908,17/4/2016 01:07,Phone,Location 51,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 218,False,True,Do Not Notify,code 7,Resolved by 199,12/4/2016 00:13,17/4/2016 01:07,0.4666666666666667,37.0
75413,INC0017864,Closed,False,5,0,22,False,Caller 1217,Opened by  463,12/4/2016 00:14,908,1/5/2016 11:07,Phone,Location 51,Category 37,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,code 6,Resolved by 15,26/4/2016 10:36,1/5/2016 11:07,346.3666666666667,37.0
75416,INC0017865,Closed,False,0,0,3,True,Caller 1855,Opened by  8,12/4/2016 00:36,908,17/4/2016 02:07,Phone,Location 161,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,False,True,Do Not Notify,code 6,Resolved by 5,12/4/2016 01:13,17/4/2016 02:07,0.6166666666666667,26.0
75426,INC0017866,Closed,False,3,0,12,True,Caller 5035,Opened by  463,12/4/2016 01:02,908,18/4/2016 11:07,Phone,Location 204,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,code 7,Resolved by 15,13/4/2016 11:01,18/4/2016 11:07,33.983333333333334,20.0
75430,INC0017867,Closed,False,0,0,5,False,Caller 3374,Opened by  397,12/4/2016 01:12,908,25/4/2016 12:07,Phone,Location 108,Category 53,Subcategory 82,1 - High,1 - High,1 - Critical,Group 76,Resolver 241,False,True,Do Not Notify,code 6,Resolved by 220,20/4/2016 11:17,25/4/2016 12:07,202.08333333333334,53.0
75435,INC0017869,Closed,False,0,0,4,True,Caller 3501,Opened by  94,12/4/2016 02:36,908,17/4/2016 12:07,Phone,Location 108,Category 37,Subcategory 123,2 - Medium,2 - Medium,3 - Moderate,Group 47,Resolver 117,False,True,Do Not Notify,code 6,Resolved by 106,12/4/2016 11:54,17/4/2016 12:07,9.3,37.0
75438,INC0017870,Closed,False,0,0,2,True,Caller 1532,Opened by  8,12/4/2016 02:45,908,17/4/2016 03:07,Phone,Location 204,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,False,True,Do Not Notify,code 6,Resolved by 5,12/4/2016 02:51,17/4/2016 03:07,0.1,32.0
75450,INC0017872,Closed,False,3,0,24,True,Caller 5013,Opened by  463,12/4/2016 02:58,908,18/4/2016 11:07,Phone,Location 204,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,code 7,Resolved by 15,13/4/2016 11:03,18/4/2016 11:07,32.083333333333336,20.0
75453,INC0017873,Closed,False,1,0,2,True,Caller 3317,Opened by  94,12/4/2016 03:11,908,17/4/2016 04:07,Phone,Location 161,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 47,False,True,Do Not Notify,code 6,Resolved by 44,12/4/2016 03:26,17/4/2016 04:07,0.25,23.0
75456,INC0017874,Closed,False,0,0,2,True,Caller 1299,Opened by  8,12/4/2016 04:03,908,17/4/2016 05:07,Phone,Location 108,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,False,True,Do Not Notify,code 6,Resolved by 5,12/4/2016 04:37,17/4/2016 05:07,0.5666666666666667,32.0
75460,INC0017876,Closed,False,1,0,5,False,Caller 5323,Opened by  397,12/4/2016 05:16,908,25/4/2016 11:07,Phone,Location 108,Category 53,Subcategory 82,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,False,True,Do Not Notify,code 6,Resolved by 158,20/4/2016 11:02,25/4/2016 11:07,197.76666666666668,53.0
75464,INC0017877,Closed,False,1,0,3,True,Caller 90,Opened by  8,12/4/2016 05:33,908,17/4/2016 06:07,Phone,Location 188,Category 23,Subcategory 3,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,False,True,Do Not Notify,code 6,Resolved by 5,12/4/2016 05:36,17/4/2016 06:07,0.05,23.0
75468,INC0017881,Closed,False,0,0,5,True,Caller 5198,Opened by  17,12/4/2016 06:31,908,20/4/2016 15:07,Phone,Location 56,Category 46,Subcategory 251,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 234,False,True,Do Not Notify,code 6,Resolved by 213,15/4/2016 15:00,20/4/2016 15:07,80.48333333333333,46.0
75474,INC0017882,Closed,False,3,0,7,False,Caller 541,Opened by  17,12/4/2016 06:36,908,25/4/2016 14:07,Phone,Location 143,Category 53,Subcategory 114,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,code 9,Resolved by 114,20/4/2016 13:11,25/4/2016 14:07,198.58333333333334,53.0
75485,INC0017883,Closed,False,2,1,13,False,Caller 5526,Opened by  17,12/4/2016 06:50,908,23/4/2016 09:07,Phone,Location 143,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 183,False,True,Do Not Notify,code 6,Resolved by 15,18/4/2016 08:48,23/4/2016 09:07,145.96666666666667,42.0
75491,INC0017884,Closed,False,1,0,5,True,Caller 5319,Opened by  17,12/4/2016 07:19,908,17/4/2016 08:07,Phone,Location 161,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,Resolver 13,False,True,Do Not Notify,code 9,Resolved by 11,12/4/2016 07:58,17/4/2016 08:07,0.65,26.0
75495,INC0017886,Closed,False,0,0,3,True,Caller 3474,Opened by  17,12/4/2016 07:36,908,18/4/2016 10:07,Phone,Location 143,Category 37,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 48,Resolver 74,False,True,Do Not Notify,code 6,Resolved by 67,13/4/2016 09:29,18/4/2016 10:07,25.883333333333333,37.0
75506,INC0017887,Closed,False,2,0,10,True,Caller 969,Opened by  131,12/4/2016 07:38,908,20/4/2016 12:07,Phone,Location 96,Category 53,Subcategory 303,3 - Low,3 - Low,4 - Low,Group 24,Resolver 249,False,True,Do Not Notify,code 6,Resolved by 227,15/4/2016 11:30,20/4/2016 12:07,75.86666666666666,53.0
75520,INC0017888,Closed,False,5,0,13,True,Caller 1520,Opened by  17,12/4/2016 07:54,908,18/4/2016 16:07,Phone,Location 161,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,True,Do Not Notify,code 6,Resolved by 22,13/4/2016 15:22,18/4/2016 16:07,31.466666666666665,23.0
75524,INC0017889,Closed,False,0,0,3,True,Caller 3139,Opened by  131,12/4/2016 07:58,908,17/4/2016 08:07,Phone,Location 143,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,True,Do Not Notify,code 7,Resolved by 66,12/4/2016 08:05,17/4/2016 08:07,0.11666666666666667,20.0
75536,INC0017890,Closed,False,3,0,16,False,Caller 5009,Opened by  17,12/4/2016 07:59,908,7/5/2016 17:07,Phone,Location 204,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,True,Do Not Notify,code 6,Resolved by 53,2/5/2016 16:14,7/5/2016 17:07,488.25,9.0
75540,INC0017891,Closed,False,0,0,3,True,Caller 15,Opened by  17,12/4/2016 08:05,908,17/4/2016 09:07,Phone,Location 161,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 7,Resolved by 11,12/4/2016 08:32,17/4/2016 09:07,0.45,20.0
75543,INC0017893,Closed,False,0,0,2,True,Caller 3908,Opened by  17,12/4/2016 08:07,908,17/4/2016 09:07,Phone,Location 161,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 6,Resolved by 11,12/4/2016 08:26,17/4/2016 09:07,0.31666666666666665,26.0
75547,INC0017894,Closed,False,0,0,3,True,Caller 3693,Opened by  131,12/4/2016 08:12,908,17/4/2016 12:07,Phone,Location 93,Category 42,Subcategory 223,3 - Low,3 - Low,4 - Low,Group 70,Resolver 17,False,True,Do Not Notify,code 6,Resolved by 15,12/4/2016 11:17,17/4/2016 12:07,3.0833333333333335,42.0
75551,INC0017895,Closed,False,1,0,3,True,Caller 2011,Opened by  17,12/4/2016 08:17,908,17/4/2016 10:07,Phone,Location 161,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,code 6,Resolved by 151,12/4/2016 09:39,17/4/2016 10:07,1.3666666666666667,61.0
75556,INC0017896,Closed,False,0,0,4,True,Caller 4896,Opened by  17,12/4/2016 08:18,908,18/4/2016 14:07,Phone,Location 204,Category 24,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,True,Do Not Notify,code 6,Resolved by 126,13/4/2016 13:45,18/4/2016 14:07,29.45,24.0
75561,INC0017898,Closed,False,1,0,4,True,Caller 2851,Opened by  131,12/4/2016 08:22,908,17/4/2016 09:07,Phone,Location 161,Category 24,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,True,Do Not Notify,code 6,Resolved by 22,12/4/2016 09:03,17/4/2016 09:07,0.6833333333333333,24.0
75564,INC0017899,Closed,False,1,0,3,True,Caller 4733,Opened by  17,12/4/2016 08:23,908,17/4/2016 09:07,Phone,Location 56,Category 23,Subcategory 75,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 9,Resolved by 11,12/4/2016 08:31,17/4/2016 09:07,0.13333333333333333,23.0
75570,INC0017900,Closed,False,1,0,5,True,Caller 4506,Opened by  17,12/4/2016 08:25,908,17/4/2016 12:07,Phone,Location 143,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,True,Do Not Notify,code 6,Resolved by 71,12/4/2016 11:27,17/4/2016 12:07,3.033333333333333,26.0
75573,INC0017901,Closed,False,0,0,2,True,Caller 5210,Opened by  301,12/4/2016 08:26,908,17/4/2016 09:07,Phone,Location 143,Category 53,Subcategory 303,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,False,True,Do Not Notify,code 9,Resolved by 133,12/4/2016 08:37,17/4/2016 09:07,0.18333333333333332,53.0
75578,INC0017902,Closed,False,0,0,4,True,Caller 3082,Opened by  17,12/4/2016 08:27,908,17/4/2016 11:07,Phone,Location 161,Category 9,Subcategory 202,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,False,True,Do Not Notify,code 6,Resolved by 231,12/4/2016 10:56,17/4/2016 11:07,2.4833333333333334,9.0
75586,INC0017903,Closed,False,1,0,7,True,Caller 1816,Opened by  131,12/4/2016 08:27,908,17/4/2016 10:07,Phone,Location 161,Category 53,Subcategory 114,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,code 5,Resolved by 227,12/4/2016 09:43,17/4/2016 10:07,1.2666666666666666,53.0
75592,INC0017907,Closed,False,1,0,7,False,Caller 3567,Opened by  17,12/4/2016 08:31,908,30/4/2016 13:07,Phone,Location 161,Category 53,Subcategory 114,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,code 9,Resolved by 114,25/4/2016 12:33,30/4/2016 13:07,316.03333333333336,53.0
75596,INC0017908,Closed,False,1,0,3,True,Caller 2024,Opened by  501,12/4/2016 08:32,908,17/4/2016 09:07,Phone,Location 204,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,,Resolver 233,False,True,Do Not Notify,code 6,Resolved by 212,12/4/2016 08:45,17/4/2016 09:07,0.21666666666666667,32.0
75599,INC0017909,Closed,False,0,0,3,True,Caller 3238,Opened by  17,12/4/2016 08:37,908,20/4/2016 10:07,Phone,Location 161,Category 53,Subcategory 114,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,False,True,Do Not Notify,code 6,Resolved by 158,15/4/2016 09:21,20/4/2016 10:07,72.73333333333333,53.0
75606,INC0017913,Closed,False,1,0,6,True,Caller 4682,Opened by  301,12/4/2016 08:40,908,20/4/2016 17:07,Phone,Location 204,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,True,Do Not Notify,code 5,Resolved by 113,15/4/2016 16:44,20/4/2016 17:07,80.06666666666666,26.0
75613,INC0017916,Closed,False,0,0,4,True,Caller 3540,Opened by  17,12/4/2016 08:42,908,19/4/2016 17:07,Phone,Location 161,Category 61,Subcategory 16,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,code 6,Resolved by 151,14/4/2016 16:36,19/4/2016 17:07,55.9,61.0
75632,INC0017917,Closed,False,0,1,44,False,Caller 3900,Opened by  501,12/4/2016 08:46,908,22/8/2016 11:00,Phone,Location 108,Category 61,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 75,Resolver 230,False,True,Do Not Notify,code 16,Resolved by 209,17/8/2016 10:47,22/8/2016 11:00,3050.016666666667,61.0
75635,INC0017918,Closed,False,0,0,2,True,Caller 3804,Opened by  17,12/4/2016 08:46,908,17/4/2016 09:07,Phone,Location 108,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 9,Resolved by 11,12/4/2016 08:56,17/4/2016 09:07,0.16666666666666666,42.0
75639,INC0017919,Closed,False,0,0,3,True,Caller 1839,Opened by  40,12/4/2016 08:47,908,17/4/2016 10:07,Phone,Location 204,Category 40,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,,Resolver 33,False,True,Do Not Notify,code 7,Resolved by 32,12/4/2016 10:06,17/4/2016 10:07,1.3166666666666667,40.0
75643,INC0017920,Closed,False,1,0,4,True,Caller 2326,Opened by  131,12/4/2016 08:48,908,18/4/2016 10:07,Phone,Location 108,Category 53,Subcategory 114,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 9,Resolved by 11,13/4/2016 09:43,18/4/2016 10:07,24.916666666666668,53.0
75647,INC0017921,Closed,False,0,0,87,False,Caller 3763,Opened by  360,12/4/2016 08:49,908,24/12/2016 15:00,Phone,Location 199,Category 46,Subcategory 220,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 18,False,True,Do Not Notify,code 6,Resolved by 16,19/12/2016 14:36,24/12/2016 15:00,6029.783333333334,46.0
